EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-08-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station UNITED KINGDOM, CARLISLE (STAID: 2115).
Blended and updated with sources: 156839 903220 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
156839,20151010,  138,    0
156839,20151011,  103,    0
156839,20151012,  102,    0
156839,20151013,   96,    0
156839,20151014,   80,    0
156839,20151015,   78,    0
156839,20151016,   69,    0
156839,20151017,   74,    0
156839,20151018,   85,    0
156839,20151019,   84,    0
156839,20151020,   99,    0
156839,20151021,  122,    0
156839,20151022,  124,    0
156839,20151023,  103,    0
156839,20151024,  105,    0
156839,20151025,   86,    0
156839,20151026,  105,    0
156839,20151027,  128,    1
156839,20151028,  122,    0
156839,20151029,  110,    0
156839,20151030,  113,    0
156839,20151031,  118,    0
156839,20151101,  138,    1
156839,20151102,  101,    1
156839,20151103,   73,    0
156839,20151104,   90,    0
156839,20151105,  114,    0
156839,20151106,  125,    1
156839,20151107,  107,    0
156839,20151108,  123,    0
156839,20151109,  122,    0
156839,20151110,  138,    1
156839,20151111,  123,    0
156839,20151112,  114,    1
156839,20151113,   69,    0
156839,20151114,  100,    0
156839,20151115,  112,    1
156839,20151116,   84,    0
156839,20151117,   97,    0
156839,20151118,   89,    0
156839,20151119,   98,    1
156839,20151120,   66,    1
156839,20151121,   22,    0
156839,20151122,   34,    0
156839,20151123,   39,    0
156839,20151124,   59,    0
156839,20151125,   76,    0
156839,20151126,   97,    0
156839,20151127,  101,    1
156839,20151128,   60,    0
156839,20151129,   84,    1
156839,20151130,   40,    0
156839,20151201,   70,    0
156839,20151202,   90,    0
156839,20151203,   65,    0
156839,20151204,   78,    0
156839,20151205,  107,    1
156839,20151206,   82,    0
156839,20151207,   95,    0
156839,20151208,  104,    0
156839,20151209,   89,    1
156839,20151210,   71,    0
156839,20151211,   51,    1
156839,20151212,   46,    0
156839,20151213,   23,    0
156839,20151214,   37,    0
156839,20151215,   87,    0
156839,20151216,  109,    0
156839,20151217,  127,    0
156839,20151218,  134,    0
156839,20151219,  137,    1
156839,20151220,  107,    0
156839,20151221,  101,    0
156839,20151222,   96,    0
156839,20151223,   92,    1
156839,20151224,   82,    1
156839,20151225,   57,    0
156839,20151226,   64,    0
156839,20151227,   90,    0
156839,20151228,   92,    0
156839,20151229,  114,    0
156839,20151230,  110,    1
156839,20151231,   56,    0
156839,20160101,   54,    0
156839,20160102,   58,    0
156839,20160103,   84,    0
156839,20160104,   76,    0
156839,20160105,   75,    0
156839,20160106,   68,    0
156839,20160107,   62,    1
156839,20160108,   21,    0
156839,20160109,   42,    0
156839,20160110,   50,    0
156839,20160111,   44,    0
156839,20160112,   39,    0
156839,20160113,   28,    0
156839,20160114,   19,    0
156839,20160115,   16,    1
156839,20160116,  -21,    0
156839,20160117,   -2,    0
156839,20160118,   18,    0
156839,20160119,   31,    0
156839,20160120,   28,    0
156839,20160121,   44,    0
156839,20160122,   74,    0
156839,20160123,  100,    0
156839,20160124,  116,    0
156839,20160125,  130,    1
156839,20160126,   94,    0
156839,20160127,   94,    0
156839,20160128,   76,    0
156839,20160129,   82,    1
156839,20160130,   40,    0
156839,20160131,   68,    0
156839,20160201,   78,    1
156839,20160202,   66,    0
156839,20160203,   50,    0
156839,20160204,   62,    0
156839,20160205,   93,    1
156839,20160206,   66,    0
156839,20160207,   60,    0
156839,20160208,   64,    0
156839,20160209,   54,    0
156839,20160210,   42,    0
156839,20160211,   30,    0
156839,20160212,   28,    0
156839,20160213,   32,    0
156839,20160214,   17,    0
156839,20160215,   14,    0
156839,20160216,   30,    0
156839,20160217,   38,    0
156839,20160218,   15,    0
156839,20160219,   38,    0
156839,20160220,   53,    0
156839,20160221,   68,    0
156839,20160222,   55,    0
156839,20160223,   30,    0
156839,20160224,   14,    0
156839,20160225,   -2,    0
156839,20160226,   26,    0
156839,20160227,   15,    0
156839,20160228,   22,    0
156839,20160229,   46,    0
156839,20160301,   72,    1
156839,20160302,   40,    0
156839,20160303,   38,    0
156839,20160304,   45,    0
156839,20160305,   41,    0
156839,20160306,   29,    0
156839,20160307,   25,    0
156839,20160308,   36,    0
156839,20160309,   54,    0
156839,20160310,   46,    0
156839,20160311,   44,    0
156839,20160312,   82,    0
156839,20160313,  100,    0
156839,20160314,   77,    0
156839,20160315,   62,    0
156839,20160316,   68,    0
156839,20160317,   57,    0
156839,20160318,   55,    0
156839,20160319,   69,    0
156839,20160320,   76,    0
156839,20160321,   74,    0
156839,20160322,   81,    1
156839,20160323,   72,    0
156839,20160324,   76,    0
156839,20160325,   78,    0
156839,20160326,  100,    1
156839,20160327,   80,    0
156839,20160328,   67,    0
156839,20160329,   61,    0
156839,20160330,   50,    0
156839,20160331,   53,    0
156839,20160401,   62,    0
156839,20160402,   86,    0
156839,20160403,   87,    0
156839,20160404,   95,    0
156839,20160405,   98,    1
156839,20160406,   72,    0
156839,20160407,   94,    0
156839,20160408,   82,    0
156839,20160409,   70,    0
156839,20160410,   70,    0
156839,20160411,   86,    0
156839,20160412,   78,    0
156839,20160413,   88,    0
156839,20160414,   82,    0
156839,20160415,   68,    0
156839,20160416,   39,    0
156839,20160417,   38,    0
156839,20160418,   86,    0
156839,20160419,   82,    0
156839,20160420,   81,    0
156839,20160421,  108,    0
156839,20160422,   78,    0
156839,20160423,   52,    0
156839,20160424,   69,    0
156839,20160425,   64,    0
156839,20160426,   54,    0
156839,20160427,   36,    0
156839,20160428,   23,    0
156839,20160429,   50,    0
156839,20160430,   55,    0
156839,20160501,   90,    0
156839,20160502,  112,    0
156839,20160503,   85,    0
156839,20160504,  104,    0
156839,20160505,   96,    0
156839,20160506,  131,    0
156839,20160507,  122,    0
156839,20160508,  172,    0
156839,20160509,  162,    0
156839,20160510,  154,    0
156839,20160511,  160,    0
156839,20160512,  162,    1
156839,20160513,   83,    0
156839,20160514,   64,    0
156839,20160515,   99,    0
156839,20160516,   91,    0
156839,20160517,  117,    0
156839,20160518,  139,    0
156839,20160519,  124,    0
156839,20160520,  128,    0
156839,20160521,  136,    0
156839,20160522,  134,    0
156839,20160523,  117,    0
156839,20160524,  111,    0
156839,20160525,  104,    0
156839,20160526,  110,    0
156839,20160527,  130,    0
156839,20160528,  131,    0
156839,20160529,  132,    0
156839,20160530,  134,    0
156839,20160531,  142,    0
156839,20160601,  142,    0
156839,20160602,  116,    0
156839,20160603,  138,    0
156839,20160604,  164,    0
156839,20160605,  160,    0
156839,20160606,  187,    0
156839,20160607,  180,    0
156839,20160608,  186,    0
156839,20160609,  165,    0
156839,20160610,  166,    1
156839,20160611,  129,    0
156839,20160612,  156,    0
156839,20160613,  148,    0
156839,20160614,  150,    0
156839,20160615,  159,    0
156839,20160616,  143,    1
156839,20160617,  127,    0
156839,20160618,  144,    0
156839,20160619,  138,    0
156839,20160620,  157,    0
156839,20160621,  157,    0
156839,20160622,  166,    0
156839,20160623,  147,    0
156839,20160624,  150,    0
156839,20160625,  139,    0
156839,20160626,  132,    0
156839,20160627,  142,    0
156839,20160628,  118,    0
156839,20160629,  124,    0
156839,20160630,  129,    0
156839,20160701,  134,    0
156839,20160702,  113,    0
156839,20160703,  134,    0
156839,20160704,  142,    0
156839,20160705,  146,    0
156839,20160706,  124,    0
156839,20160707,  157,    0
156839,20160708,  156,    0
156839,20160709,  162,    0
156839,20160710,  167,    0
156839,20160711,  156,    0
156839,20160712,  132,    0
156839,20160713,  134,    0
156839,20160714,  141,    0
156839,20160715,  161,    0
156839,20160716,  156,    0
156839,20160717,  166,    0
156839,20160718,  192,    0
156839,20160719,  216,    0
156839,20160720,  198,    0
156839,20160721,  166,    0
156839,20160722,  168,    0
156839,20160723,  167,    0
156839,20160724,  172,    0
156839,20160725,  152,    0
156839,20160726,  151,    0
156839,20160727,  161,    0
156839,20160728,  150,    0
156839,20160729,  176,    0
156839,20160730,  136,    0
156839,20160731,  141,    0
156839,20160801,  148,    0
156839,20160802,  142,    0
156839,20160803,  163,    0
156839,20160804,  166,    0
156839,20160805,  155,    0
156839,20160806,  151,    0
156839,20160807,  170,    0
156839,20160808,  156,    0
156839,20160809,  134,    0
156839,20160810,  110,    0
156839,20160811,  146,    0
156839,20160812,  162,    0
156839,20160813,  162,    0
156839,20160814,  152,    0
156839,20160815,  160,    0
156839,20160816,  176,    0
156839,20160817,  166,    0
156839,20160818,  170,    1
156839,20160819,  146,    0
156839,20160820,  152,    0
156839,20160821,  162,    0
156839,20160822,  172,    0
156839,20160823,  172,    0
156839,20160824,  178,    0
156839,20160825,  158,    0
156839,20160826,  161,    0
156839,20160827,  158,    0
156839,20160828,  158,    0
156839,20160829,  146,    0
156839,20160830,  178,    1
156839,20160831,  163,    0
156839,20160901,  140,    0
156839,20160902,  166,    0
156839,20160903,  150,    0
156839,20160904,  165,    0
156839,20160905,  168,    0
156839,20160906,  190,    0
156839,20160907,  202,    1
156839,20160908,  158,    0
156839,20160909,  157,    0
156839,20160910,  140,    0
156839,20160911,  149,    0
156839,20160912,  179,    0
156839,20160913,  198,    0
156839,20160914,  171,    0
156839,20160915,  184,    1
156839,20160916,  152,    0
156839,20160917,  120,    0
156839,20160918,  124,    0
156839,20160919,  143,    0
156839,20160920,  132,    0
156839,20160921,  127,    0
156839,20160922,  136,    0
156839,20160923,  130,    0
156839,20160924,  158,    1
156839,20160925,  142,    0
156839,20160926,  124,    0
156839,20160927,  140,    0
156839,20160928,  159,    1
156839,20160929,  134,    0
156839,20160930,  118,    0
156839,20161001,  110,    0
156839,20161002,   94,    0
156839,20161003,  106,    0
156839,20161004,  132,    0
156839,20161005,  138,    0
156839,20161006,  113,    0
156839,20161007,  122,    0
156839,20161008,  126,    0
156839,20161009,   99,    0
156839,20161010,   86,    0
156839,20161011,   92,    0
156839,20161012,  106,    0
156839,20161013,  100,    0
156839,20161014,  108,    0
156839,20161015,  121,    0
156839,20161016,  110,    0
156839,20161017,  126,    1
156839,20161018,   84,    0
156839,20161019,   98,    0
156839,20161020,  110,    0
156839,20161021,   94,    0
156839,20161022,   78,    0
156839,20161023,   78,    0
156839,20161024,   68,    0
156839,20161025,   86,    0
156839,20161026,   94,    0
156839,20161027,  120,    0
156839,20161028,  116,    0
156839,20161029,  104,    0
156839,20161030,  124,    0
156839,20161031,   94,    0
156839,20161101,   92,    0
156839,20161102,   54,    0
156839,20161103,   56,    0
156839,20161104,   68,    0
156839,20161105,   52,    0
156839,20161106,   44,    0
156839,20161107,   44,    1
156839,20161108,    8,    0
156839,20161109,   24,    0
156839,20161110,   52,    0
156839,20161111,   38,    0
156839,20161112,   68,    0
156839,20161113,   60,    0
156839,20161114,   80,    0
156839,20161115,  102,    1
156839,20161116,   91,    1
156839,20161117,   55,    1
156839,20161118,   34,    0
156839,20161119,   30,    0
156839,20161120,   12,    0
156839,20161121,    6,    0
156839,20161122,   28,    0
156839,20161123,   29,    0
156839,20161124,   18,    0
156839,20161125,    6,    0
156839,20161126,   13,    0
156839,20161127,   20,    0
156839,20161128,   27,    0
156839,20161129,   26,    0
156839,20161130,   49,    0
156839,20161201,   88,    1
156839,20161202,   44,    0
156839,20161203,   46,    0
156839,20161204,   32,    0
156839,20161205,   18,    0
156839,20161206,   66,    0
156839,20161207,   99,    0
156839,20161208,  121,    0
156839,20161209,  100,    0
156839,20161210,   98,    1
156839,20161211,   84,    1
156839,20161212,   62,    0
156839,20161213,   86,    0
156839,20161214,   93,    0
156839,20161215,   96,    0
156839,20161216,   91,    1
156839,20161217,   46,    0
156839,20161218,   52,    0
156839,20161219,   64,    0
156839,20161220,   55,    0
156839,20161221,   69,    0
156839,20161222,   68,    0
156839,20161223,   88,    0
156839,20161224,   90,    0
156839,20161225,   98,    1
156839,20161226,   48,    0
156839,20161227,   52,    0
156839,20161228,   48,    0
156839,20161229,   61,    0
156839,20161230,   74,    0
156839,20161231,  106,    1
156839,20170101,   36,    0
156839,20170102,   21,    0
156839,20170103,   30,    0
156839,20170104,   53,    0
156839,20170105,   14,    0
156839,20170106,   34,    0
156839,20170107,   72,    0
156839,20170108,   91,    1
156839,20170109,   74,    0
156839,20170110,   80,    1
156839,20170111,   64,    1
156839,20170112,   29,    0
156839,20170113,   20,    0
156839,20170114,   37,    0
156839,20170115,   52,    0
156839,20170116,   92,    1
156839,20170117,   76,    0
156839,20170118,   82,    0
156839,20170119,   76,    1
156839,20170120,   55,    1
156839,20170121,   20,    0
156839,20170122,   14,    0
156839,20170123,   26,    0
156839,20170124,   52,    0
156839,20170125,   81,    1
156839,20170126,   20,    0
156839,20170127,   20,    0
156839,20170128,   19,    0
156839,20170129,   40,    0
156839,20170130,   26,    0
156839,20170131,   38,    0
156839,20170201,   91,    0
156839,20170202,  102,    0
156839,20170203,   87,    1
156839,20170204,   59,    0
156839,20170205,   50,    0
156839,20170206,   38,    0
156839,20170207,   53,    0
156839,20170208,   42,    1
156839,20170209,   30,    0
156839,20170210,   24,    0
156839,20170211,   26,    0
156839,20170212,   36,    0
156839,20170213,   48,    0
156839,20170214,   65,    0
156839,20170215,   81,    0
156839,20170216,   83,    0
156839,20170217,   81,    0
156839,20170218,   83,    0
156839,20170219,   94,    0
156839,20170220,  101,    0
156839,20170221,   85,    1
156839,20170222,   72,    0
156839,20170223,   63,    0
156839,20170224,   53,    0
156839,20170225,   72,    0
156839,20170226,   84,    1
156839,20170227,   56,    0
156839,20170228,   30,    0
156839,20170301,   33,    0
156839,20170302,   45,    0
156839,20170303,   58,    0
156839,20170304,   79,    0
156839,20170305,   74,    0
156839,20170306,   74,    0
156839,20170307,   57,    0
156839,20170308,   83,    0
156839,20170309,   92,    0
156839,20170310,   82,    0
156839,20170311,   92,    0
156839,20170312,   99,    0
156839,20170313,   85,    0
156839,20170314,  103,    0
156839,20170315,   95,    0
156839,20170316,   82,    0
156839,20170317,   73,    0
156839,20170318,   88,    0
156839,20170319,   98,    0
156839,20170320,   85,    1
156839,20170321,   53,    0
156839,20170322,   41,    0
156839,20170323,   58,    0
156839,20170324,   72,    0
156839,20170325,   72,    0
156839,20170326,   91,    0
156839,20170327,   89,    0
156839,20170328,   88,    0
156839,20170329,  104,    0
156839,20170330,  120,    0
156839,20170331,  126,    0
156839,20170401,  103,    0
156839,20170402,   93,    0
156839,20170403,   91,    0
156839,20170404,  102,    0
156839,20170405,   99,    0
156839,20170406,   67,    0
156839,20170407,   90,    0
156839,20170408,   79,    0
156839,20170409,   92,    0
156839,20170410,   99,    0
156839,20170411,   92,    0
156839,20170412,  106,    1
156839,20170413,   75,    0
156839,20170414,   97,    0
156839,20170415,   78,    0
156839,20170416,   67,    0
156839,20170417,   75,    0
156839,20170418,   75,    0
156839,20170419,   87,    0
156839,20170420,  112,    0
156839,20170421,  119,    0
156839,20170422,   83,    0
156839,20170423,   75,    0
156839,20170424,   89,    0
156839,20170425,   40,    0
156839,20170426,   45,    0
156839,20170427,   96,    0
156839,20170428,   74,    0
156839,20170429,  102,    0
156839,20170430,  111,    0
156839,20170501,  118,    0
156839,20170502,  117,    0
156839,20170503,  108,    0
156839,20170504,  112,    0
156839,20170505,  108,    0
156839,20170506,  100,    0
156839,20170507,  102,    0
156839,20170508,  102,    0
156839,20170509,   97,    0
156839,20170510,  102,    0
156839,20170511,  124,    0
156839,20170512,  126,    0
156839,20170513,  127,    0
156839,20170514,  131,    0
156839,20170515,  134,    0
156839,20170516,  144,    0
156839,20170517,  122,    0
156839,20170518,  108,    0
156839,20170519,  111,    0
156839,20170520,  114,    0
156839,20170521,  127,    0
156839,20170522,  162,    0
156839,20170523,  141,    0
156839,20170524,  166,    0
156839,20170525,  192,    0
156839,20170526,  219,    0
156839,20170527,  206,    1
156839,20170528,  162,    1
156839,20170529,  131,    0
156839,20170530,  144,    0
156839,20170531,  128,    0
156839,20170601,  161,    0
156839,20170602,  151,    0
156839,20170603,  126,    0
156839,20170604,  132,    0
156839,20170605,  129,    0
156839,20170606,  121,    0
156839,20170607,  128,    0
156839,20170608,  139,    0
156839,20170609,  149,    0
156839,20170610,  160,    0
156839,20170611,  144,    0
156839,20170612,  142,    0
156839,20170613,  151,    0
156839,20170614,  173,    0
156839,20170615,  141,    0
156839,20170616,  156,    0
156839,20170617,  182,    0
156839,20170618,  171,    0
156839,20170619,  172,    0
156839,20170620,  174,    0
156839,20170621,  192,    0
156839,20170622,  176,    1
156839,20170623,  151,    0
156839,20170624,  143,    0
156839,20170625,  141,    0
156839,20170626,  132,    0
156839,20170627,  121,    0
156839,20170628,  129,    0
156839,20170629,  121,    0
156839,20170630,  139,    0
156839,20170701,  144,    0
156839,20170702,  132,    0
156839,20170703,  156,    1
156839,20170704,  121,    0
156839,20170705,  142,    0
156839,20170706,  175,    0
156839,20170707,  164,    0
156839,20170708,  128,    0
156839,20170709,  142,    0
156839,20170710,  161,    0
156839,20170711,  148,    0
156839,20170712,  138,    0
156839,20170713,  139,    0
156839,20170714,  152,    0
156839,20170715,  166,    0
156839,20170716,  161,    0
156839,20170717,  160,    0
156839,20170718,  184,    0
156839,20170719,  174,    1
156839,20170720,  144,    0
156839,20170721,  153,    0
156839,20170722,  156,    0
156839,20170723,  155,    0
156839,20170724,  171,    0
156839,20170725,  153,    0
156839,20170726,  151,    0
156839,20170727,  140,    0
156839,20170728,  144,    0
156839,20170729,  158,    0
156839,20170730,  153,    0
156839,20170731,  152,    0
156839,20170801,  157,    0
156839,20170802,  164,    0
156839,20170803,  164,    0
156839,20170804,  161,    0
156839,20170805,  148,    0
156839,20170806,  127,    0
156839,20170807,  150,    0
156839,20170808,  151,    0
156839,20170809,  155,    0
156839,20170810,  125,    0
156839,20170811,  146,    0
156839,20170812,  160,    0
156839,20170813,  128,    0
156839,20170814,  152,    0
156839,20170815,  156,    0
156839,20170816,  158,    0
156839,20170817,  171,    1
156839,20170818,  143,    0
156839,20170819,  141,    0
156839,20170820,  143,    0
156839,20170821,  134,    0
156839,20170822,  194,    0
156839,20170823,  179,    0
156839,20170824,  158,    0
156839,20170825,  161,    0
156839,20170826,  156,    0
156839,20170827,  166,    0
156839,20170828,  177,    1
156839,20170829,  136,    0
156839,20170830,  132,    0
156839,20170831,  133,    0
156839,20170901,  125,    0
156839,20170902,  118,    0
156839,20170903,  136,    0
156839,20170904,  169,    1
156839,20170905,  145,    0
156839,20170906,  138,    0
156839,20170907,  135,    0
156839,20170908,  131,    0
156839,20170909,  142,    0
156839,20170910,  128,    0
156839,20170911,  141,    0
156839,20170912,  132,    0
156839,20170913,  118,    0
156839,20170914,  123,    0
156839,20170915,  124,    0
156839,20170916,  107,    0
156839,20170917,  118,    0
156839,20170918,  110,    0
156839,20170919,   98,    0
156839,20170920,  138,    0
156839,20170921,  137,    0
156839,20170922,  112,    0
156839,20170923,  151,    0
156839,20170924,  158,    0
156839,20170925,  153,    0
156839,20170926,  155,    0
156839,20170927,  149,    0
156839,20170928,  162,    0
156839,20170929,  146,    0
156839,20170930,  119,    0
156839,20171001,  110,    0
156839,20171002,  131,    0
156839,20171003,  117,    0
156839,20171004,  126,    0
156839,20171005,  108,    0
156839,20171006,   93,    0
156839,20171007,  118,    0
156839,20171008,  129,    0
156839,20171009,  129,    0
156839,20171010,  132,    0
156839,20171011,  133,    0
156839,20171012,  136,    0
156839,20171013,  147,    0
156839,20171014,  142,    0
156839,20171015,  148,    0
156839,20171016,  165,    1
156839,20171017,  124,    0
156839,20171018,  107,    0
156839,20171019,  128,    0
156839,20171020,  140,    0
156839,20171021,  122,    1
156839,20171022,  111,    0
156839,20171023,  114,    0
156839,20171024,  132,    0
156839,20171025,  119,    0
156839,20171026,  118,    0
156839,20171027,   75,    0
156839,20171028,   92,    0
156839,20171029,   90,    0
156839,20171030,   54,    0
156839,20171031,   70,    0
156839,20171101,  122,    1
156839,20171102,   84,    0
156839,20171103,   56,    0
156839,20171104,   82,    0
156839,20171105,   60,    0
156839,20171106,   48,    0
156839,20171107,   65,    0
156839,20171108,   52,    0
156839,20171109,   57,    0
156839,20171110,   75,    0
156839,20171111,   56,    0
156839,20171112,   50,    0
156839,20171113,   50,    0
156839,20171114,   62,    0
156839,20171115,   65,    0
156839,20171116,   62,    0
156839,20171117,   58,    0
156839,20171118,   60,    0
156839,20171119,   47,    0
156839,20171120,   53,    0
156839,20171121,  120,    0
156839,20171122,  114,    1
156839,20171123,   53,    0
156839,20171124,   36,    0
156839,20171125,   25,    0
156839,20171126,   50,    0
156839,20171127,   38,    0
156839,20171128,   30,    0
156839,20171129,   31,    0
156839,20171130,   11,    0
156839,20171201,   14,    0
156839,20171202,   45,    0
156839,20171203,   59,    0
156839,20171204,   51,    0
156839,20171205,   82,    0
156839,20171206,  102,    1
156839,20171207,   73,    1
156839,20171208,   12,    0
156839,20171209,    3,    0
156839,20171210,  -12,    0
156839,20171211,  -40,    0
156839,20171212,   -2,    0
156839,20171213,   11,    0
156839,20171214,   27,    0
156839,20171215,   24,    0
156839,20171216,   19,    0
156839,20171217,   31,    0
156839,20171218,   35,    0
156839,20171219,   52,    0
156839,20171220,   92,    1
156839,20171221,   72,    0
156839,20171222,   79,    0
156839,20171223,   87,    0
156839,20171224,  103,    1
156839,20171225,   85,    1
156839,20171226,   38,    1
156839,20171227,    4,    0
156839,20171228,   17,    0
156839,20171229,   15,    0
156839,20171230,   62,    0
156839,20171231,   50,    0
156839,20180101,   64,    0
156839,20180102,   62,    0
156839,20180103,   60,    0
156839,20180104,   63,    1
156839,20180105,   16,    0
156839,20180106,   27,    0
156839,20180107,   -1,    0
156839,20180108,   -4,    0
156839,20180109,   13,    0
156839,20180110,   33,    0
156839,20180111,   44,    0
156839,20180112,   52,    0
156839,20180113,   56,    0
156839,20180114,   68,    0
156839,20180115,   60,    1
156839,20180116,   25,    0
156839,20180117,   25,    0
156839,20180118,   25,    0
156839,20180119,   29,    0
156839,20180120,   31,    0
156839,20180121,   19,    0
156839,20180122,   50,    0
156839,20180123,   93,    1
156839,20180124,   83,    0
156839,20180125,   66,    0
156839,20180126,   50,    0
156839,20180127,   66,    0
156839,20180128,   98,    1
156839,20180129,   75,    1
156839,20180130,   54,    1
156839,20180131,   37,    0
156839,20180201,   39,    0
156839,20180202,   53,    1
156839,20180203,   24,    0
156839,20180204,   38,    1
156839,20180205,    6,    0
156839,20180206,    2,    0
156839,20180207,   -6,    0
156839,20180208,   12,    0
156839,20180209,   38,    0
156839,20180210,   48,    1
156839,20180211,   28,    0
156839,20180212,   29,    0
156839,20180213,   35,    0
156839,20180214,   38,    0
156839,20180215,   40,    0
156839,20180216,   55,    0
156839,20180217,   61,    0
156839,20180218,   62,    0
156839,20180219,   80,    0
156839,20180220,   74,    0
156839,20180221,   41,    0
156839,20180222,   29,    0
156839,20180223,   28,    0
156839,20180224,   35,    0
156839,20180225,   32,    0
156839,20180226,   16,    0
156839,20180227,   -2,    1
156839,20180228,  -39,    0
156839,20180301,  -25,    0
156839,20180302,   -9,    0
156839,20180303,    9,    0
156839,20180304,   15,    0
156839,20180305,   42,    0
156839,20180306,   40,    0
156839,20180307,   55,    0
156839,20180308,   45,    0
156839,20180309,   48,    0
156839,20180310,   64,    0
156839,20180311,   80,    1
156839,20180312,   58,    0
156839,20180313,   76,    0
156839,20180314,   62,    0
156839,20180315,   68,    1
156839,20180316,   50,    1
156839,20180317,   11,    0
156839,20180318,    5,    0
156839,20180319,   30,    0
156839,20180320,   39,    0
156839,20180321,   30,    0
156839,20180322,   72,    0
156839,20180323,   76,    0
156839,20180324,   73,    0
156839,20180325,   45,    0
156839,20180326,   47,    0
156839,20180327,   75,    0
156839,20180328,   58,    0
156839,20180329,   42,    0
156839,20180330,   63,    0
156839,20180331,   53,    0
156839,20180401,   42,    0
156839,20180402,   30,    0
156839,20180403,   72,    0
156839,20180404,   58,    0
156839,20180405,   42,    0
156839,20180406,   96,    0
156839,20180407,   73,    0
156839,20180408,   82,    0
156839,20180409,  108,    1
156839,20180410,   75,    0
156839,20180411,   69,    1
156839,20180412,   60,    0
156839,20180413,   77,    0
156839,20180414,  102,    0
156839,20180415,  112,    0
156839,20180416,  116,    0
156839,20180417,  126,    0
156839,20180418,  148,    0
156839,20180419,  137,    0
156839,20180420,  114,    0
156839,20180421,  127,    0
156839,20180422,  122,    1
156839,20180423,  101,    0
156839,20180424,   98,    0
156839,20180425,   94,    0
156839,20180426,   92,    0
156839,20180427,   77,    0
156839,20180428,   70,    0
156839,20180429,   65,    0
156839,20180430,   64,    0
156839,20180501,   60,    0
156839,20180502,  101,    0
156839,20180503,   93,    0
156839,20180504,  126,    0
156839,20180505,  116,    0
156839,20180506,  147,    0
156839,20180507,  141,    0
156839,20180508,  128,    0
156839,20180509,  102,    0
156839,20180510,   98,    0
156839,20180511,  109,    0
156839,20180512,  112,    0
156839,20180513,  116,    0
156839,20180514,  105,    0
156839,20180515,  118,    0
156839,20180516,  118,    0
156839,20180517,   99,    0
156839,20180518,  106,    0
156839,20180519,  118,    0
156839,20180520,  134,    0
156839,20180521,  136,    0
156839,20180522,  129,    0
156839,20180523,  124,    0
156839,20180524,  139,    0
156839,20180525,  138,    0
156839,20180526,  161,    0
156839,20180527,  172,    0
156839,20180528,  177,    0
156839,20180529,  165,    0
156839,20180530,  159,    0
156839,20180531,  184,    0
156839,20180601,  198,    1
156839,20180602,  168,    0
156839,20180603,  157,    0
156839,20180604,  165,    0
156839,20180605,  154,    0
156839,20180606,  132,    0
156839,20180607,  160,    0
156839,20180608,  152,    0
156839,20180609,  171,    0
156839,20180610,  169,    0
156839,20180611,  164,    0
156839,20180612,  156,    0
156839,20180613,  130,    0
156839,20180614,  152,    1
156839,20180615,  127,    0
156839,20180616,  127,    0
156839,20180617,  128,    0
156839,20180618,  144,    0
156839,20180619,  129,    0
156839,20180620,  147,    0
156839,20180621,  134,    0
156839,20180622,  129,    0
156839,20180623,  131,    0
156839,20180624,  140,    0
156839,20180625,  167,    0
156839,20180626,  204,    0
156839,20180627,  212,    0
156839,20180628,  215,    0
156839,20180629,  201,    0
156839,20180630,  181,    0
156839,20180701,  198,    0
156839,20180702,  183,    0
156839,20180703,  173,    0
156839,20180704,  186,    0
156839,20180705,  178,    0
156839,20180706,  168,    0
156839,20180707,  176,    0
156839,20180708,  194,    0
156839,20180709,  189,    0
156839,20180710,  171,    0
156839,20180711,  167,    0
156839,20180712,  188,    0
156839,20180713,  172,    0
156839,20180714,  189,    0
156839,20180715,  178,    0
156839,20180716,  186,    0
156839,20180717,  158,    0
156839,20180718,  146,    0
156839,20180719,  174,    1
156839,20180720,  141,    0
156839,20180721,  170,    0
156839,20180722,  192,    0
156839,20180723,  193,    0
156839,20180724,  191,    0
156839,20180725,  164,    0
156839,20180726,  188,    0
156839,20180727,  206,    1
156839,20180728,  174,    0
156839,20180729,  153,    0
156839,20180730,  171,    0
156839,20180731,  158,    0
156839,20180801,  172,    0
156839,20180802,  186,    0
156839,20180803,  196,    0
156839,20180804,  162,    0
156839,20180805,  173,    0
156839,20180806,  166,    0
156839,20180807,  169,    0
156839,20180808,  153,    0
156839,20180809,  138,    0
156839,20180810,  143,    0
156839,20180811,  143,    0
156839,20180812,  179,    0
156839,20180813,  196,    1
156839,20180814,  169,    0
156839,20180815,  181,    1
156839,20180816,  147,    0
156839,20180817,  148,    0
